x_position_nm,y_position_nm,N_Bonds
-5.58730764504823e-07,-1.34454618860797e-06,1
-5.67913719799307e-07,-1.41890109322306e-06,1
-5.74843525166712e-07,-1.41277492203367e-06,1
-5.66978110352842e-07,-1.38120376417858e-06,1
-5.80334280275106e-07,-1.41471481095152e-06,1
-4.76429183788407e-07,-1.3408602442363e-06,1
-3.59120624656255e-07,-1.32707900008505e-06,1
-4.31310885789023e-07,-1.27926694182139e-06,1
-4.41609356784175e-07,-1.3643865969096e-06,1
-5.22098623535318e-07,-1.35430329308623e-06,1
-4.64392304367036e-07,-1.4216138482319e-06,1
-5.03327615125007e-07,-1.36813536387755e-06,1
-5.21618204356681e-07,-1.34924925040649e-06,1
-5.26995341261714e-07,-1.42963773163504e-06,1
-5.45154878240052e-07,-1.4105371815826e-06,1
-5.39252708200686e-07,-1.42148684682057e-06,1
-5.25671445977841e-07,-1.36591757401697e-06,1
-5.47549643235918e-07,-1.27158558608286e-06,1
-4.84623776419127e-07,-1.26021161628848e-06,1
-5.26376368075219e-07,-1.23526577511116e-06,1
-5.96752785190714e-07,-1.27578621984601e-06,1
-6.44619695739072e-07,-1.26615105457665e-06,1
-6.46380681765803e-07,-1.29578906632488e-06,1
-5.96440451942059e-07,-1.22780692170011e-06,1
-5.83297407552774e-07,-1.22978416859201e-06,1
-5.96443966473902e-07,-1.2221760029871e-06,1
-5.89493386672018e-07,-1.28505514922206e-06,1
-6.10089548104991e-07,-1.24237964402153e-06,1
-5.45303370013133e-07,-1.28557665304158e-06,1
-4.95567370993891e-07,-1.25545829028076e-06,1
-5.65386918052739e-07,-1.29578364092736e-06,1
-5.2530269759181e-07,-1.32023278957561e-06,1
-5.70337816331869e-07,-1.35272141113801e-06,1
-5.81133651268258e-07,-1.28614905795159e-06,1
-5.71216621174452e-07,-1.31886755256813e-06,1
-5.99638500123317e-07,-1.37103966505423e-06,1
-6.40873484197339e-07,-1.34407013989702e-06,1
-6.53673388592312e-07,-1.33346370713253e-06,1
-6.30724493577133e-07,-1.2868984152263e-06,1
-6.04329763918923e-07,-1.21011629778858e-06,1
-5.69672424214605e-07,-1.2945547246369e-06,1
-6.28777731936261e-07,-1.20973528217057e-06,1
-6.67432014649113e-07,-1.1523873577888e-06,1
-5.90629940419968e-07,-1.22489371943863e-06,1
-4.73390943228449e-07,-1.3010966563293e-06,1
-4.28174224063145e-07,-1.28701416134255e-06,1
-4.58388727559123e-07,-1.25503309889479e-06,1
-4.25125736272298e-07,-1.28142573093262e-06,1
-3.6960978001589e-07,-1.39046977693906e-06,1
-4.09746159773428e-07,-1.39444753789185e-06,1
-3.89441571936368e-07,-1.38697137382419e-06,1
-3.66723600029232e-07,-1.35007904346497e-06,1
-3.76583811383166e-07,-1.31881779498003e-06,1
-4.62857141872761e-07,-1.3733885427521e-06,1
-3.86936106417284e-07,-1.38161686805095e-06,1
-4.52388831698236e-07,-1.32885759756898e-06,1
-4.78488885896325e-07,-1.29345021492274e-06,1
-4.29998074011219e-07,-1.3702741547685e-06,1
-3.86530612938924e-07,-1.3881319635727e-06,1
-4.9847828755994e-07,-1.422368941344e-06,1
-4.55494183160095e-07,-1.36620472236972e-06,1
-4.7340814372666e-07,-1.32879382305095e-06,1
-4.0537397279342e-07,-1.26896755821096e-06,1
-3.91930282083369e-07,-1.20971286331688e-06,1
-3.5468829289247e-07,-1.26902593418324e-06,1
-4.0534931299942e-07,-1.35035609687555e-06,1
-3.86726645978125e-07,-1.30158048607878e-06,1
-3.39819432190369e-07,-1.23146993042328e-06,1
-4.06528977604694e-07,-1.30191656639628e-06,1
-4.31530802793996e-07,-1.35745209878645e-06,1
-4.57501147425868e-07,-1.43447572998635e-06,1
-4.46284421301924e-07,-1.39756927610398e-06,1
-4.34436450893057e-07,-1.40149185568487e-06,1
-4.17336472054219e-07,-1.41473079147718e-06,1
-4.3372213479374e-07,-1.39499832016377e-06,1
-4.43776178830337e-07,-1.37182797686613e-06,1
-4.7897100971752e-07,-1.37590965181948e-06,1
-4.5208037137573e-07,-1.43340302309729e-06,1
-4.31370818254787e-07,-1.36846030472611e-06,1
-4.32663000562933e-07,-1.41166598019247e-06,1
-4.43700167561372e-07,-1.39753112362256e-06,1
-4.01292894840988e-07,-1.36619702388882e-06,1
-4.21865940764636e-07,-1.39492006057152e-06,1
-3.62709427785182e-07,-1.30307809116784e-06,1
-3.48733294795024e-07,-1.2349749111963e-06,1
-4.14273360795828e-07,-1.2832329788083e-06,1
-4.67027979540631e-07,-1.38873135545862e-06,1
-5.2144743036735e-07,-1.31612700626192e-06,1
-4.18763102639091e-07,-1.26388502893462e-06,1
-4.23118547042573e-07,-1.3503464159588e-06,1
-4.36662261194276e-07,-1.41890489403081e-06,1
-4.83114548605934e-07,-1.42039446769208e-06,1
-5.09778940246757e-07,-1.45721563378615e-06,1
-4.95174043227326e-07,-1.44264637081749e-06,1
-4.63335844727033e-07,-1.42175884259968e-06,1
-4.09275309030714e-07,-1.34915988799943e-06,1
-4.56155501609321e-07,-1.3156716352709e-06,1
-5.63757365616741e-07,-1.39168527412908e-06,1
-5.34242361943667e-07,-1.47102001035076e-06,1
-5.24288772809305e-07,-1.45325178844305e-06,1
-5.5474880306389e-07,-1.42702424392675e-06,1
-5.90936619132624e-07,-1.27342860958395e-06,1
-5.96628873472224e-07,-1.36975394035969e-06,1
-5.22015368555354e-07,-1.44521019902194e-06,1
-5.97129554205047e-07,-1.39405565911326e-06,1
-6.14301685192454e-07,-1.39574631304439e-06,1
-5.63661446620982e-07,-1.43126480104982e-06,1
-5.8151701435364e-07,-1.35549262957616e-06,1
-5.56092737703462e-07,-1.41932250217747e-06,1
-4.90131204527195e-07,-1.42889088717405e-06,1
-4.33224287618646e-07,-1.40681984766634e-06,1
-3.28893235728941e-07,-1.56129364498336e-06,0
-1.62186951119209e-07,-1.49876422065213e-06,0
-2.93152255098928e-07,-1.49734737050667e-06,0
-4.88861925844676e-08,-1.46673572691784e-06,0
-2.75053618971499e-07,-1.40944827453398e-06,0
-2.06146904574699e-07,-1.44361744693154e-06,0
-2.70397968836806e-07,-1.51370990984669e-06,0
-3.36610154750803e-07,-1.47671368572493e-06,0
-4.87688838096822e-07,-1.53286804599594e-06,0
-5.02872266843637e-07,-1.63981853228318e-06,0
-5.39184448378185e-07,-1.62482053476068e-06,0
-4.00937700728548e-07,-1.65259376059994e-06,0
-4.57634830781295e-07,-1.66268334708185e-06,0
-3.19642235740503e-07,-1.93250861577052e-06,0
-3.81011010754368e-07,-1.8925501662896e-06,0
-5.01249532779925e-07,-1.90004262019338e-06,0
-5.5100139532452e-07,-1.89235272090843e-06,0
-6.07228587394135e-07,-2.16296087155604e-06,0
-6.2398898107381e-07,-2.16785684536332e-06,0
-5.2671381224837e-07,-2.18190182388613e-06,0
-3.67270440670338e-07,-2.04946492260847e-06,0
-3.68159759362351e-07,-2.08443344543586e-06,0
-3.48386598437375e-07,-2.03218495719837e-06,0
-2.22578816915926e-07,-2.15129467484496e-06,0
-1.53595899543768e-07,-2.29757902235637e-06,0
-8.99394036717669e-08,-2.19818702864579e-06,0
3.16186794089115e-08,-2.17166866360785e-06,0
2.02893530758204e-07,-2.2465431409367e-06,0
1.57810203247638e-07,-2.100158326148e-06,0
6.8168289727477e-08,-2.11832838753498e-06,0
-2.17420646837075e-08,-2.12488502596508e-06,0
-3.76617224796389e-08,-2.10521397708263e-06,0
-1.63483577721449e-07,-2.08766714476249e-06,0
-1.31103932667761e-07,-2.04715559892672e-06,0
-9.80154518000645e-08,-2.03795447604939e-06,0
-1.72830860645471e-07,-1.97561820649199e-06,0
-1.50100539821727e-07,-1.84307851920316e-06,0
-1.28460047996172e-07,-1.7701001512502e-06,0
-3.16184429648901e-07,-1.74038507062363e-06,0
-4.05576791261349e-07,-1.60644455373001e-06,0
-3.34117776613938e-07,-1.65510145530511e-06,0
-3.79787813184871e-07,-1.66367779024805e-06,0
-4.62131084611654e-07,-1.78095737280035e-06,0
-4.74142661448667e-07,-1.85062090760855e-06,0
-3.41518452059937e-07,-1.71949562540918e-06,0
-1.80002540352619e-07,-1.83747832919634e-06,0
-8.39638794044281e-08,-2.01493652477632e-06,0
-2.55764578128596e-08,-1.98245103110908e-06,0
-7.07076967582878e-08,-1.92362235925272e-06,0
-6.77427890899086e-08,-1.94500840066725e-06,0
-1.02636797502815e-07,-1.89619205988583e-06,0
-1.34149715416926e-07,-2.01232080779515e-06,0
-1.27520276221095e-07,-2.03619870952451e-06,0
-8.9506935473983e-08,-2.07913892891556e-06,0
-5.09143354782329e-08,-2.04547188772468e-06,0
3.82255144755836e-08,-2.08803555532159e-06,0
9.97508279373239e-08,-2.10140114871788e-06,0
9.06371657581311e-09,-2.15014649863116e-06,0
1.42489610405166e-07,-2.23676009843223e-06,0
2.35133682714318e-07,-2.06511384638935e-06,0
1.99247761506427e-07,-1.90625542542315e-06,0
1.14396680046872e-07,-1.91694893643658e-06,0
2.34835201302754e-07,-1.95160549649097e-06,0
2.95941535390446e-07,-1.84609905412448e-06,0
4.19614751434837e-07,-1.99700837861088e-06,0
3.38649329245655e-07,-1.96319847464541e-06,0
2.20363225653621e-07,-1.83587877562872e-06,0
1.86430571768259e-07,-1.78634994098059e-06,0
2.30538847350699e-07,-1.79928022299186e-06,0
2.4107106464101e-07,-1.79069529627358e-06,0
3.13109258824623e-07,-1.70410646461983e-06,0
3.80480321406406e-07,-1.60505295838771e-06,0
3.59927846402134e-07,-1.65715390562623e-06,0
3.69577569312182e-07,-1.5901120097752e-06,0
3.98128467811672e-07,-1.63028758942261e-06,0
4.2152743644957e-07,-1.75325309339321e-06,0
4.13139057765759e-07,-1.84049915976316e-06,0
4.788926675902e-07,-1.88072541246813e-06,0
4.9108921161888e-07,-1.99787569092136e-06,0
4.05280923837945e-07,-1.99716738920847e-06,0
1.5156535175725e-07,-1.95920484067548e-06,0
1.39325604401832e-07,-2.00763850551232e-06,0
2.57537463886158e-07,-2.00028372567612e-06,0
2.21220595933497e-07,-2.04648878853857e-06,0
1.15471130384125e-07,-1.92703189271511e-06,0
1.50248954477602e-07,-1.99575072149966e-06,0
1.34562794480207e-07,-2.08082241486038e-06,0
1.50875886867015e-07,-2.02081931185564e-06,0
1.53864863621631e-07,-1.88377463196248e-06,0
9.96004730238751e-08,-1.85250789766463e-06,0
1.49298117968245e-07,-1.78737388183621e-06,0
7.16024506269569e-08,-1.81059280326642e-06,0
1.26987432641285e-07,-1.8173908885844e-06,0
3.10158333949164e-07,-1.85518315220078e-06,0
4.58505946597827e-07,-1.82646960451483e-06,0
3.77093037861764e-07,-1.81149903203844e-06,0
4.83573740098306e-07,-2.05059102185697e-06,0
4.32518765397998e-07,-2.04002235685623e-06,0
4.13658571404491e-07,-2.15635567459011e-06,0
5.20883947357297e-07,-2.16587457888439e-06,0
6.23437215057722e-07,-2.16002782342987e-06,0
6.69475657078233e-07,-2.20664780619857e-06,0
5.59680568478659e-07,-2.27032063854595e-06,0
6.28758542554972e-07,-2.22417389446031e-06,0
7.85873073519146e-07,-2.04842339581877e-06,0
7.5484958275974e-07,-1.98074516023157e-06,0
6.13721343920825e-07,-1.91655344395272e-06,0
6.91504391403606e-07,-1.90173116140095e-06,0
7.82385504892394e-07,-1.97237566480329e-06,0
6.10691430434743e-07,-1.98857661765328e-06,0
6.62090856813833e-07,-2.16796631786745e-06,0
6.77722130090141e-07,-2.30111951663507e-06,0
7.88886408914742e-07,-2.42363671919531e-06,0
7.35448268119654e-07,-2.47252969937941e-06,0
6.46592674395325e-07,-2.59545969305462e-06,0
7.9400563376624e-07,-2.54783554204142e-06,0
8.36814561001856e-07,-2.64476233060345e-06,0
8.92980277020587e-07,-2.61086176622851e-06,0
9.15864903611807e-07,-2.66977023173553e-06,0
8.70209315887403e-07,-2.7399184129987e-06,0
8.36000420812756e-07,-2.80968811399534e-06,0
9.0414521677711e-07,-2.78452758391335e-06,0
9.46177034546877e-07,-2.66608340772218e-06,0
9.83818361210012e-07,-2.64685162097589e-06,0
9.65427063225018e-07,-2.66350527340264e-06,0
9.2019863802268e-07,-2.6463223946661e-06,0
7.96191699936004e-07,-2.40774946535514e-06,0
9.31434274678838e-07,-2.34844603359371e-06,0
8.69878192681089e-07,-2.26228492441223e-06,0
7.55184646657754e-07,-2.28504299584757e-06,0
8.19020403726142e-07,-2.31285629590399e-06,0
7.07854916119984e-07,-2.22340362704036e-06,0
6.2716890108037e-07,-2.08264334828038e-06,0
6.84537903805952e-07,-2.07543741612119e-06,0
8.06151669211131e-07,-1.94214288828019e-06,0
5.85381454477924e-07,-1.93626762476483e-06,0
5.84493238004561e-07,-1.99631317608435e-06,0
6.40280521867667e-07,-2.05988999588016e-06,0
6.46398084074817e-07,-2.22821042038527e-06,0
5.54492293846568e-07,-2.23731894745793e-06,0
5.10665789535881e-07,-2.37079179308492e-06,0
5.90476820577226e-07,-2.38440635283781e-06,0
5.00846717557424e-07,-2.36730157823573e-06,0
4.43173266966289e-07,-2.55327054136585e-06,0
3.04489653524246e-07,-2.56486006172476e-06,0
4.77243562978004e-07,-2.45017880514979e-06,0
4.91631808340521e-07,-2.59290795166363e-06,0
5.40255800644294e-07,-2.57144031657937e-06,0
6.21076711228857e-07,-2.58307665201758e-06,0
6.43375576719936e-07,-2.54369082337429e-06,0
7.18825631320874e-07,-2.60860676346679e-06,0
8.36079479852905e-07,-2.57436887818707e-06,0
8.55192479448817e-07,-2.58304830870766e-06,0
8.71724844055987e-07,-2.67740974272048e-06,0
9.77732248301032e-07,-2.71781494264804e-06,0
1.08990492061206e-06,-2.72506548325826e-06,0
1.12767036919572e-06,-2.498490058014e-06,0
9.10100884308386e-07,-2.60807556247759e-06,0
9.35489585513192e-07,-2.67162943524908e-06,0
1.16889401255739e-06,-2.79631500748618e-06,0
1.13401874294245e-06,-2.70657399068043e-06,0
1.13447565725529e-06,-2.70346610115322e-06,0
1.11327237762685e-06,-2.57211879685723e-06,0
1.01976397826271e-06,-2.61768100393699e-06,0
1.15593010318048e-06,-2.60431241003722e-06,0
1.13203233165207e-06,-2.54182830277463e-06,0
1.01071807130064e-06,-2.40123173778155e-06,0
1.04185704672974e-06,-2.30501747166208e-06,0
9.19812839400181e-07,-2.27551931087381e-06,0
9.47852981856814e-07,-2.42584492305488e-06,0
8.81002806217382e-07,-2.39074168083742e-06,0
8.78192574459249e-07,-2.28744702028813e-06,0
8.78677869322363e-07,-2.2693172605447e-06,0
8.86722593178731e-07,-2.16987119870732e-06,0
8.5578316598117e-07,-2.30475736057227e-06,0
9.38585994416718e-07,-2.21513753085914e-06,0
1.16088959175282e-06,-2.34709828422774e-06,0
1.31262365583996e-06,-2.26260378530427e-06,0
1.19789738823578e-06,-2.17555130698891e-06,0
1.19453672432952e-06,-2.28874743840119e-06,0
1.15518062908149e-06,-2.20327051074316e-06,0
1.13842034563599e-06,-2.27649540057151e-06,0
1.21778103928886e-06,-2.08296871311532e-06,0
1.1092626338434e-06,-1.89623663328653e-06,0
1.14798989878714e-06,-1.92130856422448e-06,0
1.19189804283652e-06,-1.94367336528041e-06,0
1.12893987042479e-06,-1.94796381899176e-06,0
1.05245608740514e-06,-1.80819447943323e-06,0
9.95890631282813e-07,-1.87394719957566e-06,0
1.03146014499642e-06,-1.85088134393954e-06,0
8.8313663168175e-07,-1.80805722162468e-06,0
9.41161265818712e-07,-1.90226080455745e-06,0
8.87461688925138e-07,-1.90771003754302e-06,0
8.5295490161051e-07,-1.89900630355317e-06,0
8.33322374853664e-07,-1.88051668887566e-06,0
8.52189116294367e-07,-1.92603448320101e-06,0
8.74458009569895e-07,-1.87530926121997e-06,0
7.45751603765454e-07,-2.06211484721037e-06,0
7.93543077520825e-07,-2.172483669603e-06,0
8.38473604487277e-07,-2.24430920442361e-06,0
7.55253962897975e-07,-2.16519455393433e-06,0
7.23340294323156e-07,-2.06438784420682e-06,0
6.06245313654849e-07,-2.21104048040221e-06,0
6.84244838598617e-07,-2.14028872392605e-06,0
5.45734740902354e-07,-2.1079253769872e-06,0
4.22059573958277e-07,-2.11500026994617e-06,0
4.43182062964452e-07,-2.1118193966899e-06,0
4.2842779169486e-07,-2.36250162063189e-06,0
4.27934290930796e-07,-2.27821751603037e-06,0
4.19587742465323e-07,-2.36172641115853e-06,0
4.52571302687628e-07,-2.37424634172113e-06,0
2.3734407759111e-07,-2.40878508082957e-06,0
2.69380644365773e-07,-2.49385963019444e-06,0
3.61792695856662e-07,-2.53528222389096e-06,0
4.48411693779563e-07,-2.61357644742294e-06,0
3.76064652650574e-07,-2.57323358486111e-06,0
5.07852051103533e-07,-2.47524976932338e-06,0
5.20849144784377e-07,-2.3925071372301e-06,0
7.01504878989793e-07,-2.40256777256397e-06,0
6.62015499185727e-07,-2.43094325980819e-06,0
7.69918323364838e-07,-2.3249988066719e-06,0
7.25153719661515e-07,-2.52650913533548e-06,0
7.33239830624199e-07,-2.40070304877199e-06,0
7.86692065885363e-07,-2.3008993498279e-06,0
7.83385538167612e-07,-2.33771539108175e-06,0
7.32631954196732e-07,-2.36652910730597e-06,0
7.35228045423163e-07,-2.44316302862092e-06,0
7.77919268373701e-07,-2.61595820945703e-06,0
8.2220750428676e-07,-2.7103269213651e-06,0
8.44630498752534e-07,-2.87900413851812e-06,0
8.69506647918154e-07,-2.90981253168488e-06,0
1.01794528849286e-06,-2.95810373799817e-06,0
8.39501898558645e-07,-3.18111666429825e-06,0
7.726490891906e-07,-3.04397745701863e-06,0
7.17962582040187e-07,-3.17533991099891e-06,0
8.00258386339312e-07,-3.24943253279901e-06,0
7.4990225989248e-07,-3.21794405575701e-06,0
5.93985069703369e-07,-3.32251557801161e-06,0
6.23212991615152e-07,-3.28508698252408e-06,0
6.62469552960446e-07,-3.35703433295622e-06,0
6.82331682033516e-07,-3.29333164559774e-06,0
6.87481925732125e-07,-3.22450000972682e-06,0
7.7043571254238e-07,-3.34077126404474e-06,0
9.99353317706187e-07,-3.34758973885329e-06,0
9.27609750739946e-07,-3.22818217565903e-06,0
8.82914710357741e-07,-3.10921608437919e-06,0
7.22771630381375e-07,-3.09322286698188e-06,0
7.30101654629046e-07,-3.16922601747046e-06,0
6.54504021166595e-07,-3.13794598761467e-06,0
6.58800531410567e-07,-3.19446629734257e-06,0
5.91796893615608e-07,-3.1302937550612e-06,0
6.64983606353542e-07,-2.97511492598475e-06,0
5.70874632187555e-07,-3.02092710936438e-06,0
6.06515230639436e-07,-3.14099922399701e-06,0
6.32907290522366e-07,-3.18605036707397e-06,0
6.82000660769431e-07,-3.10618971862183e-06,0
9.47673850222312e-07,-3.0058190498073e-06,0
9.1597570008808e-07,-3.02612875367064e-06,0
1.03293896038705e-06,-2.9228756617096e-06,0
1.09488591966057e-06,-2.98598899792514e-06,0
1.20317737490349e-06,-3.04481864952582e-06,0
1.18680611019598e-06,-3.03343372621551e-06,0
1.20791455921284e-06,-2.90015999671097e-06,0
1.28923703816525e-06,-2.76231345868816e-06,0
1.19792929216009e-06,-2.72545889511424e-06,0
1.13526361598965e-06,-2.78954255484425e-06,0
1.22052400348451e-06,-2.83154091220559e-06,0
1.38156355151108e-06,-2.86970753002771e-06,0
1.33859073808354e-06,-2.88922077553223e-06,0
1.3397220096286e-06,-2.85692216755934e-06,0
1.31992519670252e-06,-2.71420581634718e-06,0
1.32606196140573e-06,-2.76801415745957e-06,0
1.36342372879099e-06,-2.66602237065168e-06,0
1.39055025151742e-06,-2.74194012895963e-06,0
1.53758459236642e-06,-2.82917487470904e-06,0
1.52748860803515e-06,-2.79543624625275e-06,0
1.43246484032448e-06,-2.83199348038932e-06,0
1.54188053490213e-06,-2.64449837587436e-06,0
1.69483066740062e-06,-2.71823792158146e-06,0
1.67178413368141e-06,-2.84048469735278e-06,0
1.58972314096828e-06,-2.93249355013233e-06,0
1.56444015084358e-06,-3.14765944126647e-06,0
1.53471995038202e-06,-3.19060008028624e-06,0
1.45377893482521e-06,-3.10071721012342e-06,0
1.59302574138083e-06,-3.17231290411428e-06,0
1.66878150484542e-06,-3.21190713221787e-06,0
2.0183998237633e-06,-3.30312369048532e-06,0
2.2654858725044e-06,-3.42425952710869e-06,0
2.3308784032299e-06,-3.65318646200419e-06,0
2.3988026499293e-06,-3.61597050091107e-06,0
2.39882342080184e-06,-3.62368650015732e-06,0
2.32402607466196e-06,-3.63792224344802e-06,0
2.3526585316364e-06,-3.70040658330169e-06,0
2.41063334853496e-06,-3.75612664087614e-06,0
2.42677870872957e-06,-3.61061889141093e-06,0
2.60163498569847e-06,-3.52484565548476e-06,0
2.57823636204364e-06,-3.67950953560264e-06,0
2.45438540245447e-06,-3.68514750290445e-06,0
2.32771366670559e-06,-3.80705150728697e-06,0
2.26200521305014e-06,-3.74214158231238e-06,0
2.1369234194511e-06,-3.82252837052285e-06,0
2.15209234030649e-06,-3.83957276888378e-06,0
1.91461088829587e-06,-3.72665245521758e-06,0
1.99235871834237e-06,-3.69235038903745e-06,0
1.7898077291361e-06,-3.6107085607201e-06,0
1.68049146048697e-06,-3.80810888774257e-06,0
1.58662415847794e-06,-3.74011778006388e-06,0
1.67820915107102e-06,-3.66399864008079e-06,0
1.66507584365005e-06,-3.76508704206688e-06,0
1.73817431441708e-06,-3.71534175808432e-06,0
1.77054409108798e-06,-3.99816061858046e-06,0
1.67903461595183e-06,-3.95447895205031e-06,0
1.57475514467189e-06,-4.03493464876621e-06,0
1.55719470571198e-06,-4.11094656494873e-06,0
1.61849351433659e-06,-4.18349671611297e-06,0
1.69280565150974e-06,-4.11026520207587e-06,0
1.65592349526529e-06,-4.05751542712748e-06,0
1.80267131938549e-06,-4.1178273625231e-06,0
1.92556359143671e-06,-4.12558801962467e-06,0
1.90124093150638e-06,-4.25403176104051e-06,0
1.89021623363824e-06,-4.16217201594185e-06,0
1.97821674173432e-06,-4.15915987814796e-06,0
2.02587505553811e-06,-4.22397579525781e-06,0
2.05906836056235e-06,-4.40741321841941e-06,0
2.03431910933727e-06,-4.43553819694142e-06,0
2.04219641149085e-06,-4.41915394466099e-06,0
2.16831582596895e-06,-4.41140013783844e-06,0
2.13798776562883e-06,-4.46481594079639e-06,0
2.31820578565323e-06,-4.52222706117844e-06,0
2.46776532379484e-06,-4.3319226843264e-06,0
2.47868686680805e-06,-4.23391192767187e-06,0
2.50465077222764e-06,-4.13981341279722e-06,0
2.31563922712049e-06,-4.14600867369242e-06,0
2.3050729951712e-06,-4.04346527216681e-06,0
2.12588916433445e-06,-3.98419672955718e-06,0
1.94588137245231e-06,-3.90048764707631e-06,0
1.88375496858802e-06,-4.01610655194572e-06,0
1.95680075389093e-06,-3.85733865040584e-06,0
1.85803373591067e-06,-3.915298945433e-06,0
1.96123129488732e-06,-3.76913657596716e-06,0
2.01272187630657e-06,-3.88422643809877e-06,0
2.02164494585606e-06,-4.07055933951249e-06,0
2.09881616635578e-06,-4.29804244299918e-06,0
2.23123570732499e-06,-4.24091254444998e-06,0
2.25757927067046e-06,-4.11021007949771e-06,0
2.17296159527769e-06,-4.03027871727545e-06,0
2.12127701575279e-06,-4.25789677209269e-06,0
2.00940746289406e-06,-4.24896174942699e-06,0
1.80661041070707e-06,-4.09576447572682e-06,0
1.72443236368319e-06,-4.06765372779432e-06,0
1.77785953532011e-06,-4.09084980685998e-06,0
1.8240197989734e-06,-4.14127729697505e-06,0
1.84823534964603e-06,-4.14361593797396e-06,0
1.84196849872304e-06,-4.23173830623413e-06,0
1.89310446950007e-06,-4.14623560633465e-06,0
1.85330165518194e-06,-4.22536944693505e-06,0
1.83475023476748e-06,-4.2518700037843e-06,0
1.97947754013015e-06,-4.16652804143985e-06,0
2.02789639306819e-06,-4.02884737779957e-06,0
2.14898499672314e-06,-4.03640159858031e-06,0
2.00972330056731e-06,-3.93265132446941e-06,0
1.89263906035996e-06,-3.80854619777069e-06,0
1.90424833383665e-06,-3.85466058151476e-06,0
1.80243280804356e-06,-3.95439260895763e-06,0
1.90246219899711e-06,-4.08174195134252e-06,0
1.97080168601492e-06,-4.33616607826268e-06,0
2.10702063585165e-06,-4.30127432720422e-06,0
2.16183088287722e-06,-4.12959907323232e-06,0
2.22204922889619e-06,-4.15783771052391e-06,0
2.20911699226931e-06,-4.16403265077938e-06,0
2.31371964579965e-06,-4.37986675624006e-06,0
2.18083961985037e-06,-4.3607038344406e-06,0
2.09907719375583e-06,-4.36566715376501e-06,0
2.2214466347525e-06,-4.26188784768983e-06,0
2.36360461881499e-06,-4.24470856756811e-06,0
2.3599044501765e-06,-4.23276441960864e-06,0
2.2471608661856e-06,-4.27652773291359e-06,0
2.28968897016834e-06,-4.39928440466316e-06,0
2.27728809545658e-06,-4.55735329224825e-06,0
2.28290172739973e-06,-4.53967662928152e-06,0
2.23691667063939e-06,-4.47659521333598e-06,0
2.27985559680162e-06,-4.58177879528162e-06,0
2.18960350312816e-06,-4.55044329782394e-06,0
2.16021222065182e-06,-4.74068634103676e-06,0
2.27017036931457e-06,-4.46297103886007e-06,0
2.32209567916797e-06,-4.4181687542052e-06,0
2.20818428569269e-06,-4.46882796044834e-06,0
2.33363907928352e-06,-4.57939126077651e-06,0
2.50354595565537e-06,-4.59448046646858e-06,0
2.4493294728079e-06,-4.46021058618769e-06,0
2.56137675233352e-06,-4.47714389340796e-06,0
2.46657681503955e-06,-4.43009648643633e-06,0
2.55012294347962e-06,-4.41134264439916e-06,0
2.65840295105656e-06,-4.33963115070908e-06,0
2.87967703359915e-06,-4.34566597541337e-06,0
3.00429517863188e-06,-4.60717972706936e-06,0
3.12645552532666e-06,-4.81655382345554e-06,0
3.16455615230742e-06,-4.89505486427401e-06,0
2.97567907298073e-06,-4.9703516135674e-06,0
2.84117842728734e-06,-4.93682539671095e-06,0
2.80715615221495e-06,-5.06555282806079e-06,0
2.83103123939204e-06,-4.98597342618286e-06,0
2.80657962891782e-06,-4.95348155256613e-06,0
2.71086075419862e-06,-5.1497201676684e-06,0
2.74724885248743e-06,-5.1224414072755e-06,0
2.96207752241061e-06,-5.20365295235495e-06,0
2.87516452318662e-06,-5.1420915298994e-06,0
2.93516341990115e-06,-5.19867003852487e-06,0
3.0957594259159e-06,-5.13533082202329e-06,0
3.3369286049141e-06,-5.35346171841665e-06,0
3.36414918695057e-06,-5.28371612415803e-06,0
3.1601248942351e-06,-5.21695528592911e-06,0
3.10233773349557e-06,-5.34146545877826e-06,0
3.15908901558604e-06,-5.23989180107105e-06,0
3.17537775870586e-06,-5.55448008553118e-06,0
3.26520003897064e-06,-5.38670402398118e-06,0
3.21748442199198e-06,-5.41388761348308e-06,0
3.09169937253976e-06,-5.27304960668612e-06,0
2.99531057406024e-06,-5.14789327054449e-06,0
3.01653604758288e-06,-5.28047853513669e-06,0
2.94732599369608e-06,-5.2102560016217e-06,0
3.05471982340154e-06,-5.01824312510224e-06,0
3.05951236077271e-06,-5.0509377632396e-06,0
3.0578671378161e-06,-4.97029958534945e-06,0
3.14625938000713e-06,-5.03597540282254e-06,0
3.09793597560613e-06,-5.49036670002686e-06,0
3.15632646052999e-06,-5.59701003443795e-06,0
3.02527282874215e-06,-5.51383628821312e-06,0
2.89213021663744e-06,-5.40482507944767e-06,0
2.9319518227444e-06,-5.58875242970116e-06,0
3.08948583832817e-06,-5.62838818433695e-06,0
3.14388599649368e-06,-5.59174743984609e-06,0
3.09846140855872e-06,-5.45233290858088e-06,0
3.09082363010015e-06,-5.27746427552033e-06,0
3.04636994846463e-06,-5.08865444487782e-06,0
3.00340863919645e-06,-5.2635668491635e-06,0
3.08886613820218e-06,-5.31445741901175e-06,0
2.91262386773368e-06,-5.14908305455908e-06,0
2.83348849400805e-06,-5.05911806455662e-06,0
2.87344814860424e-06,-4.95926137081962e-06,0
2.83722976450898e-06,-4.96768355296782e-06,0
